折,14,84,2
抚,10,88,1
抛,19,79,2
抜,16,82,2
択,15,83,2
抟,9,89,1
抠,10,88,3
抡,9,89,3
抢,10,88,2
护,8,90,3
报,10,88,2
抦,17,81,2
抨,14,84,4
披,17,81,2
抬,15,83,3
抱,16,82,2
抴,11,87,2
抵,16,82,3
抶,15,83,2
抹,15,83,2
抻,16,82,2
押,16,82,2
抽,17,81,2
抿,17,81,2
拂,19,79,2
拃,8,90,2
拄,13,85,2
担,16,82,3
拆,15,83,2
拇,18,80,4
拈,14,84,2
拉,14,84,4
拊,15,83,3
拌,14,84,4
拍,15,83,2
拎,14,84,3
拐,16,82,3
拑,15,83,2
拒,15,83,2
拓,16,82,2
拔,16,82,3
拖,16,82,3
拗,18,80,2
拘,16,82,1
拙,16,82,2
拚,15,83,3
招,15,83,3
拜,15,83,2
拝,15,83,2
拟,10,88,4
拠,18,80,2
拡,15,83,3
拢,11,87,3
拣,10,88,4
拥,12,86,2
拦,8,90,5
拧,8,90,4
拨,11,87,2
择,10,88,3
拪,19,79,2
拫,10,88,2
括,16,82,2
拭,15,83,4
拮,15,83,3
拯,17,81,4
拱,15,83,3
拳,17,81,3
拴,16,82,2
拶,15,83,5
拷,17,81,2
拼,15,83,3
拽,17,81,2
拾,16,82,3
拿,17,81,3
持,15,83,3
挂,15,83,3
指,16,82,3
挈,17,81,3
按,16,82,3
挊,14,84,3
挌,17,81,1
挍,14,84,5
挎,10,88,4
挐,17,81,3
挑,16,82,4
挓,15,83,3
挔,10,88,2
挖,15,83,5
挙,15,83,3
挚,10,88,3
挛,9,89,4
挜,11,87,3
挝,10,88,5
挞,10,88,4
挟,16,82,4
挠,11,87,3
挡,9,89,4
挢,10,88,4
挣,10,88,2
挤,9,89,4
挥,10,88,3
挦,9,89,4
挨,16,82,2
挪,20,78,3
挫,17,81,3
振,18,80,3
挲,16,82,8
挶,18,80,3
挹,18,80,2
挺,17,81,3
挼,16,82,5
挽,17,81,2
挿,18,80,2
捂,17,81,3
捃,18,80,2
捅,12,86,2
捆,20,78,3
捉,16,82,2
捋,15,83,6
捌,17,81,4
捍,17,81,3
捎,17,81,2
捏,18,80,3
捐,18,80,3
捓,19,79,3
捕,17,81,1
捗,16,82,3
捘,17,81,3
捙,18,80,2
捜,18,80,2
捞,11,87,4
损,10,88,5
捡,10,88,6
换,10,88,2
捣,11,87,4
捥,18,80,3
捧,18,80,3
捩,18,80,3
捭,17,81,3
据,18,80,2
捱,18,80,3
捶,19,79,2
捷,19,79,2
捺,16,82,5
捻,16,82,7
捼,17,81,3
捽,15,83,4
掀,17,81,3
掂,17,81,3
掇,19,79,5
授,17,81,7
掉,17,81,2
掊,16,82,3
掌,16,82,3
掍,11,87,4
掎,17,81,3
掏,18,80,1
掐,17,81,3
排,16,82,3
掔,18,80,3
掖,17,81,4
掘,19,79,3
掞,16,82,7
掠,16,82,4
探,17,81,5
掣,17,81,4
掤,20,78,3
接,17,81,2
控,17,81,5
推,17,81,2
掩,18,80,2
措,17,81,3
掫,19,79,2
掬,17,81,3
掮,19,79,3
掯,17,81,3
掰,11,87,4
掱,11,87,2
掲,18,80,2
掳,11,87,3
掴,20,78,3
掷,11,87,4
掸,10,88,3
掺,11,87,6
掼,12,86,5
掾,17,81,2
揃,19,79,5
揄,18,80,4
揅,17,81,3
揆,17,81,2
揉,17,81,2
揌,11,87,6
揍,11,87,2
揎,18,80,5
描,18,80,3
提,17,81,3
插,18,80,1
揓,20,78,3
揕,18,80,2
揖,16,82,3
揗,12,86,2
揘,10,88,3
揜,17,81,4
揝,12,86,4
揞,10,88,6
揠,21,77,2
握,20,78,2
揣,18,80,3
揥,17,81,2
揦,13,85,4
揩,17,81,3
揪,17,81,5
揫,16,82,5
揭,18,80,2
揰,12,86,2
揲,18,80,2
援,18,80,6
揵,20,78,1
揶,19,79,3
揸,18,80,3
揺,17,81,6
揻,13,85,3
揽,12,86,7
揾,12,86,3
揿,11,87,3
搀,11,87,4
搁,12,86,5
搂,11,87,4
搅,11,87,7
搆,19,79,2
搉,18,80,2
搊,18,80,2
搋,13,85,3
搌,12,86,2
搎,12,86,5
搏,18,80,2
搐,18,80,3
搒,17,81,3
搓,18,80,2
搔,18,80,4
搕,11,87,3
搘,18,80,3
搛,13,85,3
搜,18,80,2
搞,18,80,5
搠,20,78,4
搡,12,86,3
搢,19,79,6
搣,12,86,5
搦,19,79,3
搧,12,86,5
搨,19,79,4
搪,20,78,3
搬,20,78,2
搭,17,81,3
搰,17,81,3
搲,11,87,5
搳,10,88,4
搴,19,79,1
搷,11,87,4
携,19,79,2
搽,17,81,4
搿,17,81,3
摀,11,87,6
摁,12,86,7
摂,16,82,6
摄,12,86,4
摅,12,86,7
摆,11,87,3
摇,11,87,5
摈,10,88,4
摊,12,86,4
摎,18,80,5
摒,19,79,3
摓,18,80,6
摔,16,82,7
摘,19,79,2
摙,12,86,4
摛,18,80,3
摞,13,85,4
摠,19,79,6
摦,13,85,5
摧,19,79,2
摩,18,80,4
摭,17,81,6
摮,11,87,2
摰,11,87,6
摲,13,85,2
摴,17,81,8
摷,12,86,4
摸,18,80,2
摹,19,79,1
摺,19,79,1
摽,19,79,6
摿,11,87,4
撂,12,86,2
撃,18,80,4
撄,13,85,7
撅,20,78,3
撆,12,86,5
撇,19,79,5
撊,14,84,4
撋,13,85,4
撑,18,80,4
撒,20,78,2
撕,19,79,5
撙,18,80,3
撚,18,80,7
撞,19,79,2
撢,12,86,3
撤,20,78,2
撧,12,86,6
撩,18,80,4
撬,20,78,4
播,19,79,2
撮,19,79,3
撰,20,78,4
撱,13,85,2
撵,11,87,4
撷,13,85,6
撸,12,86,3
撺,11,87,4
撼,19,79,6
擀,12,86,4
擂,20,78,6
擅,19,79,6
擉,20,78,2
操,18,80,5
擎,19,79,2
擐,19,79,4
擒,20,78,3
擖,12,86,3
擗,19,79,4
擘,19,79,3
擞,13,85,5
擡,20,78,5
擢,21,77,3
擣,19,79,5
擤,19,79,3
擥,19,79,4
擦,19,79,4
擨,13,85,5
擩,19,79,7
擫,14,84,5
擭,19,79,3
擸,13,85,11
擿,21,77,4
攀,19,79,5
攂,14,84,4
攃,12,86,8
攈,22,76,2
攉,20,78,6
攋,14,84,4
攐,13,85,3
攒,12,86,6
攓,20,78,2
攘,20,78,3
攟,22,76,4
攥,14,84,4
攧,14,84,5
攫,21,77,2
攮,20,78,3
支,13,85,1
攰,10,88,2
攲,18,80,4
攴,11,87,1
收,14,84,2
攸,15,83,2
改,15,83,2
攺,14,84,2
攻,14,84,2
攼,13,85,1
攽,16,82,3
放,16,82,2
政,16,82,1
敁,9,89,2
敃,18,80,2
故,16,82,2
敇,17,81,2
效,14,84,5
敉,16,82,4
敌,10,88,2
敎,18,80,2
敏,18,80,2
救,17,81,5
敔,17,81,3
敕,17,81,2
敖,16,82,2
教,17,81,2
敚,10,88,4
敛,10,88,6
敜,10,88,8
敝,17,81,5
敞,17,81,4
敢,16,82,2
散,17,81,3
敦,17,81,4
敧,17,81,4
敪,11,87,5
敬,17,81,1
数,18,80,4
敲,18,80,5
敳,11,87,6
整,18,80,2
敷,19,79,1
敹,11,87,3
敻,11,87,2
敽,19,79,4
敿,12,86,4
斁,18,80,1
斄,19,79,3
文,11,87,1
斈,14,84,1
斉,15,83,1
斋,9,89,1
斌,16,82,6
斎,17,81,5
斐,17,81,3
斑,17,81,3
斒,19,79,3
斓,13,85,6
斔,13,85,4
斗,9,89,3
料,15,83,6
斚,8,90,6
斛,16,82,4
斜,15,83,6
斝,16,82,6
斞,10,88,4
斟,18,80,4
斠,19,79,4
斡,16,82,5
斢,11,87,6
斤,11,87,1
斥,12,86,1
斧,14,84,3
斨,9,89,2
斩,9,89,2
斫,15,83,2
断,18,80,3
斮,17,81,2
斯,16,82,4
新,17,81,3
斸,20,78,6
方,11,87,1
於,13,85,4
施,17,81,2
斾,11,87,3
斿,15,83,2
旀,10,88,5
旁,16,82,2
旃,18,80,1
旄,17,81,3
旅,17,81,3
旆,17,81,2
旊,10,88,4
旋,17,81,3
旌,17,81,2
旎,17,81,3
族,17,81,3
旐,18,80,5
旒,18,80,4
旓,11,87,6
旖,18,80,4
旗,18,80,1
旛,20,78,1
旝,12,86,8
旟,18,80,3
无,12,86,1
旡,13,85,1
既,18,80,2
旣,11,87,4
日,11,87,1
旦,12,86,2
旧,13,85,2
旨,14,84,2
早,13,85,1
旪,8,90,2
旬,14,84,1
旭,15,83,2
旮,8,90,2
旯,8,90,2
旰,14,84,2
旱,14,84,2
旴,14,84,2
时,9,89,3
旷,7,91,3
旸,11,87,2
旺,15,83,2
旻,16,82,1
旼,16,82,2
旽,10,88,2
昀,16,82,3
昂,14,84,3
昃,16,82,3
昄,17,81,2
昆,15,83,3
昉,16,82,1
昊,17,81,2
昌,16,82,2
明,16,82,2
昏,16,82,1
昑,14,84,3
昒,17,81,2
易,15,83,1
昔,15,83,2
昕,16,82,2
昙,8,90,3
昜,17,81,2
昝,17,81,3
昞,19,79,2
星,17,81,1
映,17,81,2
昡,16,82,2
昤,16,82,2
春,16,82,1
昦,16,82,2
昧,16,82,2
昨,15,83,1
昫,16,82,2
昭,17,81,3
是,16,82,2
昱,16,82,2
昳,16,82,1
昴,16,82,3
昵,18,80,3
昶,18,80,3
昺,17,81,2
昻,15,83,3
昼,16,82,2
昽,11,87,3
显,9,89,3
晁,18,80,5
晃,16,82,1
晄,17,81,4
晅,17,81,4
晋,17,81,4
晌,18,80,3
晏,19,79,2
晑,16,82,3
晒,18,80,2
晓,11,87,3
晔,10,88,4
晕,9,89,2
晖,10,88,3
晗,17,81,2
晚,18,80,1
晛,19,79,2
晜,18,80,2
晞,18,80,3
晟,18,80,1
晡,18,80,2
晢,17,81,3
晤,18,80,3
晥,18,80,4
晦,18,80,1
晨,19,79,3
晩,18,80,1
晬,16,82,5
普,17,81,4
景,17,81,4
晰,17,81,2
晴,18,80,3
晶,17,81,3
晷,18,80,3
智,16,82,3
晾,17,81,5
晿,18,80,3
暁,17,81,2
暂,10,88,3
暄,19,79,5
暆,13,85,4
暇,19,79,4
暋,19,79,3
暌,18,80,2
暍,19,79,2
暐,18,80,3
暑,18,80,1
暒,20,78,1
暔,12,86,4
暕,12,86,4
暖,18,80,6
暗,18,80,3
暜,18,80,7
暝,19,79,5
暠,18,80,4
暡,12,86,8
暦,19,79,3
暧,12,86,6
暨,11,87,4
暪,13,85,1
暮,19,79,1
暲,19,79,3
暴,18,80,1
暵,20,78,2
暸,19,79,3
暹,19,79,4
暻,20,78,5
暾,19,79,4
曀,21,77,5
曈,20,78,2
曌,19,79,5
曐,12,86,2
曑,12,86,6
曓,11,87,1
曘,12,86,7
曙,20,78,2
曚,21,77,4
曛,20,78,8
曜,19,79,4
曝,19,79,1
曦,22,76,2
曩,22,76,2
曰,13,85,1
曱,7,91,1
曲,17,81,1
曳,14,84,1
更,16,82,1
曷,17,81,1
曹,19,79,2
曻,16,82,2
曼,19,79,3
曽,16,82,2
曾,15,83,4
替,17,81,2
最,19,79,3
朁,18,80,3
朅,19,79,2
朆,13,85,5
月,12,86,1
有,14,84,1
朊,10,88,3
朋,17,81,2
服,20,78,2
朏,18,80,2
朐,11,87,3
朓,19,79,4
朔,18,80,2
朕,16,82,4
朗,17,81,2
朘,11,87,5
朙,20,78,2
望,15,83,2
朝,17,81,2
期,18,80,4
朠,20,78,3
朣,12,86,4
朦,21,77,4
木,11,87,1
朩,6,92,3
未,13,85,1
末,13,85,1
本,12,86,1
札,12,86,2
朮,11,87,4
术,7,91,2
朰,9,89,2
朱,13,85,1
朳,14,84,3
朴,11,87,2
朵,8,90,2
机,14,84,2
朽,13,85,2
朾,12,86,2
朿,14,84,1
杀,8,90,4
杂,8,90,4
权,9,89,2
杅,13,85,2
杆,12,86,2
杇,14,84,3
杈,16,82,3
杉,12,86,4
杌,15,83,2
李,14,84,2
杏,14,84,2
材,13,85,2
村,12,86,3
杓,14,84,2
杕,14,84,2
杖,14,84,2
杗,8,90,2
杙,13,85,3
杜,13,85,2
杝,17,81,1
杞,14,84,2
束,15,83,1
杠,13,85,2
条,15,83,2
来,14,84,2
杨,11,87,2
杩,10,88,3
杪,14,84,4
杭,15,83,3
杯,14,84,3
杰,13,85,5
杲,16,82,1
杳,16,82,2
杴,15,83,2
杵,13,85,2
杶,16,82,2
杷,16,82,2
杸,10,88,3
杻,17,81,1
杼,14,84,2
杽,9,89,2
松,14,84,4
板,16,82,2
极,17,81,2
构,15,83,3
枇,15,83,3
枉,14,84,2
枋,15,83,2
枌,15,83,4
析,14,84,2
枒,15,83,2
枓,14,84,4
枕,15,83,2
林,15,83,2
枘,17,81,1
枙,17,81,3
枚,15,83,2
果,17,81,1
枝,15,83,2
枞,11,87,3
枟,8,90,3
枢,16,82,3
枣,8,90,3
枥,11,87,3
枧,11,87,4
枨,10,88,2
枪,10,88,3
枫,11,87,3
枭,9,89,3
枯,15,83,2
枰,15,83,3
枱,15,83,3
枲,16,82,2
枳,14,84,4
枴,16,82,3
枵,16,82,3
架,16,82,3
枷,18,80,3
枸,16,82,1
枹,17,81,2
枻,18,80,2
柁,15,83,3
柂,16,82,3
柃,15,83,4
柄,17,81,2
柅,17,81,3
柈,15,83,3
柊,16,82,4
柎,15,83,4
柏,16,82,2
某,15,83,1
柑,15,83,2
柒,15,83,5
染,15,83,5
柔,16,82,1
柘,16,82,2
柙,17,81,2
柚,17,81,2
柜,16,82,2
柝,16,82,2
柞,13,85,2
柠,8,90,4
柢,16,82,3
柣,10,88,1
柤,17,81,2
查,9,89,2
柦,16,82,3
柩,17,81,3
柬,17,81,3
柮,16,82,2
柯,15,83,3
柰,17,81,4
柱,14,84,2
柲,16,82,4
柳,18,80,3
柴,16,82,3
柶,19,79,2
柷,16,82,2
柸,9,89,4
柺,10,88,3
査,17,81,2
柽,10,88,3
柿,16,82,2
栀,11,87,3
栃,17,81,2
栄,14,84,4
栅,13,85,2
标,9,89,5
栈,11,87,3
栉,10,88,3
栊,11,87,3
栋,11,87,4
栌,9,89,2
栎,11,87,4
栏,8,90,5
树,11,87,3
栒,11,87,2
栓,15,83,2
栔,17,81,3
栖,19,79,2
栗,17,81,1
栘,16,82,2
栝,16,82,2
栟,16,82,3
校,15,83,5
栩,18,80,3
株,17,81,2
栫,16,82,3
栭,18,80,2
栱,16,82,4
栲,16,82,2
栳,17,81,2
栴,17,81,1
栵,12,86,4
样,9,89,4
核,16,82,3
根,18,80,2
栻,15,83,4
格,16,82,1
栽,17,81,3
栾,16,82,4
桀,17,81,3
桁,14,84,5
桂,16,82,3
桃,17,81,4
桄,17,81,3
桅,18,80,3
框,18,80,3
案,17,81,3
桉,17,81,3
桋,11,87,2
桌,16,82,1
桎,17,81,2
桐,17,81,4
桑,17,81,3
桓,17,81,4
桔,16,82,3
桕,15,83,2
桚,10,88,5
桜,16,82,5
桟,17,81,2
桠,11,87,3
桡,11,87,3
桢,10,88,4
档,16,82,4
桤,10,88,3
桥,11,87,2
桦,11,87,4
桧,15,83,3
桨,10,88,4
桩,10,88,4
桫,16,82,8
桭,11,87,3
桯,17,81,3
桲,17,81,2
桴,15,83,5
桶,19,79,2
桷,18,80,2
桹,17,81,2
梁,16,82,6
梃,17,81,3
梅,18,80,1
梆,18,80,3
梊,10,88,2
梍,16,82,3
梏,17,81,3
梐,17,81,4
梓,15,83,2
梗,18,80,2
梜,16,82,4
梠,17,81,2
梡,17,81,3
梢,18,80,4
梣,16,82,3
梥,17,81,5
梦,15,83,3
梧,16,82,3
梨,17,81,4
梩,19,79,2
梭,16,82,3
梯,18,80,2
械,18,80,3
梱,19,79,2
梲,17,81,2
梳,17,81,4
梴,18,80,3
梵,15,83,4
梸,13,85,4
梹,16,82,4
梼,18,80,2
梾,11,87,3
梿,12,86,4
检,10,88,5
棁,11,87,3
棂,11,87,4
棃,17,81,2
棉,17,81,2
棋,17,81,4
棍,18,80,4
棐,17,81,3
棑,17,81,3
棒,17,81,2
棕,16,82,6
棘,18,80,2
棚,19,79,3
棜,17,81,5
棠,17,81,2
棣,17,81,2
棤,17,81,3
棨,18,80,2
棩,13,85,2
棪,17,81,7
棫,18,80,4
棬,18,80,3
森,17,81,3
棯,16,82,7
棰,20,78,1
棱,17,81,2
棳,12,86,4
棵,19,79,1
棸,11,87,3
棹,17,81,2
棺,17,81,2
棻,17,81,3
棼,15,83,3
椁,17,81,4
椄,18,80,3
椅,17,81,4
椆,19,79,4
椈,17,81,4
椊,15,83,4
椋,16,82,4
椌,16,82,5
植,18,80,3
椎,18,80,1
椐,19,79,2
椑,17,81,2
椒,17,81,5
椓,18,80,2
検,17,81,1
椟,11,87,5
椠,11,87,2
椤,11,87,3
椥,17,81,3
椪,17,81,5
椭,13,85,3
椮,11,87,6
椰,18,80,3
椳,19,79,2
椴,18,80,4
椵,19,79,4
椸,20,78,1
椹,18,80,2
椽,17,81,2
椿,19,79,2
楀,12,86,2
楂,18,80,3
楅,18,80,4
楋,13,85,4
楍,11,87,4
楎,19,79,1
楔,17,81,4
楗,20,78,3
楘,11,87,3
楙,18,80,4
楚,17,81,3
楛,17,81,3
楝,17,81,4
楞,18,80,2
楟,10,88,4
楠,19,79,3
楢,19,79,1
楣,20,78,3
楦,19,79,4
楩,20,78,3
楪,18,80,2
楫,18,80,3
楬,19,79,1
楮,18,80,2
楯,19,79,2
楰,18,80,3
楷,18,80,4
楸,16,82,5
楹,18,80,2
楻,18,80,2
楼,18,80,5
楽,16,82,5
榀,18,80,4
概,19,79,3
榃,11,87,3
榄,12,86,6
榅,12,86,3
榆,12,86,5
榇,10,88,5
榈,12,86,6
榉,11,87,4
榊,19,79,4
榎,18,80,2
榔,20,78,2
榕,17,81,5
榖,19,79,6
榛,18,80,2
榜,17,81,3
榠,18,80,5
榡,18,80,4
榤,13,85,3
榥,18,80,4
榦,18,80,3
榧,18,80,4
榨,17,81,3
榫,17,81,2
榭,18,80,4
榰,19,79,3
榱,18,80,3
榴,19,79,4
榷,17,81,1
榻,19,79,4
榼,18,80,3
榾,17,81,3
槁,17,81,5
槃,18,80,4
槊,18,80,2
槌,18,80,4
槎,17,81,2
槐,18,80,2
槔,11,87,2
槖,19,79,3
様,17,81,2
槚,12,86,5
槛,12,86,6
槜,12,86,2
槟,10,88,5
槠,12,86,4
槢,20,78,1
槥,19,79,4
槪,19,79,3
槭,19,79,5
槱,19,79,6
槲,18,80,4
槵,18,80,6
槹,18,80,6
槺,13,85,3
槻,19,79,3
槽,19,79,3
槾,20,78,3
槿,19,79,2
樆,12,86,4
樊,17,81,3
樎,11,87,4
樏,18,80,5
樕,20,78,1
樗,17,81,8
樘,11,87,4
樛,17,81,6
樟,18,80,2
樠,19,79,1
模,19,79,2
樧,13,85,5
樨,19,79,8
権,18,80,2
横,19,79,2
樯,12,86,5
樱,13,85,8
樲,17,81,5
樴,19,79,3
樵,18,80,5
樶,20,78,3
樻,19,79,2
樽,19,79,1
樾,21,77,3
樿,19,79,4
橁,12,86,4
橃,13,85,5
橄,19,79,2
橆,21,77,3
橇,20,78,3
橊,19,79,2
橎,19,79,1
橐,18,80,2
橕,18,80,6
橘,20,78,3
橙,18,80,4
橚,14,84,2
橛,21,77,2
橡,19,79,1
橥,12,86,2
橧,18,80,4
橱,19,79,8
橹,12,86,4
橼,12,86,4
橾,19,79,4
橿,19,79,6
檀,18,80,6
檃,21,77,4
檄,19,79,1
檇,18,80,2
檍,18,80,7
檎,19,79,3
檐,19,79,5
檑,20,78,6
檖,12,86,5
檗,18,80,4
檠,18,80,2
檥,19,79,3
檨,11,87,6
檩,12,86,8
檫,19,79,5
檬,19,79,4
檴,19,79,3
檵,14,84,5
櫆,20,78,4
櫌,20,78,4
櫜,21,77,1
櫠,14,84,5
櫡,12,86,4
櫹,14,84,3
櫽,21,77,8
欀,13,85,3
欂,19,79,5
欃,20,78,3
欐,22,76,7
欑,20,78,6
欙,14,84,5
欛,19,79,7
欠,11,87,1
次,13,85,3
欢,8,90,3
欣,15,83,2
欤,14,84,3
欧,17,81,2
欨,16,82,1
欬,16,82,2
欱,9,89,4
欲,16,82,5
欵,15,83,2
欶,18,80,2
欷,17,81,2
欸,15,83,2
欹,17,81,3
欺,17,81,4
欻,16,82,7
欼,11,87,6
款,16,82,6
欿,17,81,2
歁,11,87,3
歃,18,80,1
歆,17,81,3
歇,18,80,1
歈,12,86,6
歉,18,80,2
歊,17,81,5
歌,17,81,5
歓,18,80,1
歔,18,80,2
歕,12,86,5
歗,13,85,3
歘,17,81,10
歙,19,79,4
歛,17,81,5
歜,13,85,3
歠,20,78,3
止,10,88,1
正,12,86,1
此,13,85,2
步,13,85,3
武,16,82,4
歧,16,82,2
歨,8,90,2
歩,14,84,4
歪,16,82,3
歫,16,82,2
歮,15,83,2
歯,17,81,5
歰,17,81,3
歳,19,79,4
歹,12,86,1
歺,11,87,1
死,14,84,1
歼,7,91,1
歾,17,81,2
殁,16,82,3
殂,17,81,2
殃,17,81,2
殄,15,83,5
殆,15,83,3
殇,11,87,1
殈,11,87,2
殉,16,82,1
殊,17,81,2
残,17,81,3
殍,16,82,5
殑,10,88,2
殒,10,88,5
殓,10,88,5
殖,19,79,2
殗,18,80,1
殙,11,87,3
殚,11,87,3
殛,19,79,4
殜,12,86,2
殠,19,79,2
殡,10,88,5
殢,18,80,3
殣,19,79,1
殥,11,87,5
殪,19,79,5
殳,12,86,2
殴,18,80,4
段,16,82,3
殷,17,81,3
殸,17,81,4
殹,18,80,4
殻,17,81,5
殿,20,78,5
毁,10,88,4
毂,11,87,4
毅,20,78,2
毈,21,77,5
毉,21,77,3
毋,15,83,1
母,15,83,3
毎,16,82,2
每,16,82,2
毐,10,88,2
毑,13,85,4
毒,17,81,2
毓,19,79,8
比,11,87,2
毕,8,90,3
毖,16,82,6
毗,18,80,3
毙,10,88,3
毚,20,78,2
毛,12,86,1
毡,15,83,2
毧,17,81,3
毫,17,81,3
毬,16,82,5
毯,16,82,6
毳,18,80,3
毴,11,87,3
毵,10,88,5
毷,18,80,5
毹,19,79,5
毽,13,85,2
毾,11,87,5
氄,19,79,2
氅,19,79,5
氆,12,86,5
氇,13,85,4
氉,18,80,5
氍,19,79,4
氏,13,85,1
氐,14,84,2
民,15,83,1
氓,16,82,2
气,10,88,2
氕,7,91,4
氖,9,89,4
気,15,83,4
氘,8,90,5
氙,15,83,4
氚,9,89,6
氛,16,82,3
氜,9,89,4
氝,10,88,4
氟,17,81,4
氡,10,88,6
氢,10,88,5
氤,17,81,5
氥,11,87,4
氦,16,82,6
氧,16,82,4
氨,16,82,5
氩,11,87,6
氪,11,87,4
氮,16,82,9
氯,11,87,5
氰,11,87,4
氲,11,87,5
水,11,87,2
氵,4,94,3
永,12,86,3
氹,10,88,2
氺,11,87,3
氼,8,90,3
氽,8,90,3
氿,12,86,4
汀,9,89,4
汁,9,89,4
求,14,84,2
汅,7,91,4
汆,8,90,3
汇,6,92,4
汉,8,90,4
汊,14,84,5
汋,11,87,5
汍,13,85,4
汏,12,86,4
汐,11,87,4
汔,12,86,5
汕,12,86,4
汗,11,87,4
汙,11,87,4
汛,13,85,4
汜,14,84,4
汝,12,86,4
汞,14,84,3
江,11,87,4
池,13,85,4
污,7,91,5
汤,9,89,4
汧,13,85,4
汨,13,85,4
汩,8,90,4
汪,12,86,4
汫,14,84,4
汭,14,84,4
汰,13,85,5
汲,15,83,4
汳,15,83,4
汴,10,88,5
汶,13,85,4
汷,8,90,4
汹,17,81,5
汽,12,86,6
汾,13,85,4
沁,12,86,7
沂,12,86,4
沃,12,86,4
沄,13,85,5
沅,12,86,5
沆,12,86,5
沇,13,85,6
沈,13,85,4
沉,13,85,5
沌,14,84,4
沍,14,84,4
沏,10,88,5
沐,13,85,4
沓,15,83,3
沔,14,84,4
沕,14,84,4
沘,14,84,5
沙,12,86,7
沚,12,86,4
沛,13,85,4
沟,13,85,5
没,14,84,5
沢,13,85,4
沣,7,91,4
沤,9,89,5
沥,9,89,5
沦,8,90,5
沧,9,89,4
沩,9,89,6
沪,12,86,5
沫,13,85,4
沬,9,89,4
沭,13,85,7
沮,15,83,4
沰,13,85,4
沱,12,86,5
河,13,85,5
沴,13,85,7
沷,10,88,5
沸,18,80,4
油,15,83,4
沺,16,82,4
治,13,85,5
沼,13,85,5
沽,13,85,4
沾,12,86,4
沿,12,86,6
泂,15,83,5
泄,15,83,4
泅,17,81,5
泆,13,85,4
泈,8,90,6
泉,15,83,2
泊,13,85,4
泌,14,84,7
泐,17,81,5
泑,16,82,4
泒,16,82,4
泓,15,83,5
泔,13,85,4
法,14,84,4
泖,16,82,5
泗,17,81,4
泙,13,85,6
泚,15,83,5
泛,13,85,4
泜,14,84,5
泝,14,84,4
泞,7,91,6
泠,12,86,5
泡,14,84,4
波,15,83,4
泣,12,86,6
泥,15,83,5
注,12,86,4
泩,13,85,4
泪,15,83,4
泫,12,86,4
泭,13,85,6
泮,12,86,6
泯,15,83,4
泰,18,80,3
泱,14,84,4
泲,14,84,4
泳,13,85,6
泵,9,89,3
泷,10,88,4
泸,7,91,4
泺,9,89,6
泻,14,84,5
泼,10,88,5
泽,9,89,5
泾,8,90,5
洁,8,90,5
洄,16,82,5
洇,16,82,5
洊,13,85,5
洋,12,86,4
洌,16,82,6
洎,15,83,4
洏,16,82,4
洑,15,83,6
洒,17,81,4
洗,14,84,4
洙,14,84,4
洚,15,83,5
洛,14,84,5
洞,16,82,6
洟,16,82,4
洢,10,88,5
洣,10,88,6
津,15,83,4
洧,15,83,4
洨,13,85,7
洪,13,85,6
洫,16,82,4
洮,14,84,6
洱,15,83,4
洲,16,82,5
洳,16,82,5
洴,13,85,4
洵,14,84,5
洸,14,84,6
洹,16,82,6
洺,9,89,5
活,14,84,4
洼,13,85,5
洽,14,84,4
派,15,83,5
洿,14,84,5
流,15,83,7
浃,9,89,6
浄,14,84,4
浅,15,83,4
浆,10,88,5
浇,10,88,5
浈,9,89,6
浉,12,86,6
浊,9,89,4
测,12,86,8
浍,8,90,6
济,9,89,6
浏,10,88,7
浐,7,91,7
浑,9,89,5
浒,9,89,6
浓,10,88,4
浔,8,90,6
浙,16,82,5
浚,16,82,5
浜,13,85,6
浠,15,83,5
浡,14,84,5
浣,15,83,6
浤,16,82,6
浥,16,82,5
浦,16,82,5
浩,15,83,5
浪,14,84,4
浬,18,80,4
浭,10,88,4
浮,14,84,8
浯,15,83,5
浰,16,82,6
浴,14,84,6
海,17,81,4
浸,16,82,6
浼,16,82,4
浽,9,89,8
涂,14,84,6
涅,16,82,5
消,14,84,6
涉,14,84,6
涊,14,84,9
涌,17,81,4
涎,17,81,5
涐,11,87,5
涑,16,82,4
涒,17,81,4
涓,15,83,5
涔,13,85,6
涕,16,82,4
涘,15,83,4
涙,17,81,5
涛,16,82,5
涝,10,88,6
涞,10,88,5
涟,10,88,6
涠,12,86,5
涡,10,88,4
涢,9,89,7
涣,10,88,4
涤,10,88,7
润,10,88,7
涧,10,88,7
涨,11,87,5
涩,10,88,6
涪,14,84,5
涫,14,84,5
涬,15,83,4
涮,19,79,7
涯,17,81,6
液,16,82,5
涴,16,82,6
涵,16,82,9
涶,11,87,4
涷,17,81,4
涸,18,80,5
涿,16,82,4
淀,14,84,5
淂,15,83,6
淄,16,82,7
淅,17,81,4
淆,16,82,5
淇,15,83,5
淊,16,82,5
淋,15,83,5
淌,16,82,5
淑,17,81,7
淓,9,89,6
淖,15,83,4
淘,16,82,5
淙,14,84,8
淜,13,85,5
淝,18,80,5
淞,16,82,7
淟,17,81,6
淠,17,81,5
淡,14,84,9
淢,16,82,6
淤,15,83,6
淦,16,82,6
淩,16,82,5
淫,14,84,7
淬,13,85,7
淮,16,82,4
淯,16,82,5
淰,14,84,10
深,16,82,7
淳,14,84,6
